0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'I am good, thank you for asking', 'intent': 'Extend_greetings'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Sure, here is my laptop. It functions similar to a television, but you have the capability to engage with it.', 'intent': 'Inform_object'}"
0,using_computer_2,"{'user': 'Human', 'text': ""Sure, here's my tablet. It's similar to a smartphone, but with a larger screen for easier browsing and multitasking."", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Certainly! How can one utilize this?', 'intent': 'Ask_about_object'}"
1,using_computer_2,"{'user': 'Alien', 'text': ""I understand, that's great! How do you go about using it?"", 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'To begin with, you have to switch it on.', 'intent': 'Inform_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': 'To begin with, the first step is to power it up.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Is this what you're looking for?"", 'intent': 'Ask_about_action'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Is this sufficient?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Great work!', 'intent': 'Yes-no_positive'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Alright, well done.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Next, feel free to have a seat in the office chair at my desk.', 'intent': 'Inform_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': 'Afterward, feel free to have a seat on the office chair.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Where is that located?', 'intent': 'Ask_about_location'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Where is that located?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Just behind you.', 'intent': 'Inform_location'}"
0,using_computer_2,"{'user': 'Human', 'text': 'Just behind you.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Ah, I understand now! Thank you.', 'intent': 'Inform_understanding'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Oh, I understand now! Thank you.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should be my next step?', 'intent': 'Ask_next_step'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'What should I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Feel free to pick up the mouse and start interacting with the onscreen items by clicking on them.', 'intent': 'Inform_next_step'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Please take the mouse and proceed to engage with the onscreen elements by clicking on them.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Hold on a second, why are you reaching for that cupcake?', 'intent': 'Ask_know_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': 'Hold on a second, why are you reaching for that cupcake?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Is this not the correct mouse?', 'intent': 'Display_confusion'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Is this not the cat?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'No, the mouse is the black object on your right.', 'intent': 'Inform_object'}"
1,using_computer_2,"{'user': 'Human', 'text': ""Certainly, the mouse you're looking for is the black object located on your right side."", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Are you referring to this?', 'intent': 'Ask_about_object'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Is this what you are referring to?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'No, that would be the keyboard. However, you can also utilize that for input. The mouse is the circular-shaped device.', 'intent': 'Yes-no_negative'}"
0,using_computer_2,"{'user': 'Human', 'text': 'No, that would be the keyboard. However, you can also utilize that. The mouse is the one shaped like a circle.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'I understand...', 'intent': 'Inform_understanding'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'I understand...', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'This one?', 'intent': 'Ask_about_object'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'This one?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Sure thing! Finally, it's about time. Let's go ahead and start clicking on some items now."", 'intent': 'Yes-no_positive'}"
0,using_computer_2,"{'user': 'Human', 'text': ""Sure thing! Finally, you're ready. Now, give clicking a shot on a few items."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Oh, this is so enjoyable!', 'intent': 'Inform_observation'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Oh, this is so enjoyable!', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': ""Sure, it's great to see you enjoying yourself, but it might be a good idea to start wrapping things up soon."", 'intent': 'Inform_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': ""Sure, I'm happy to see you're enjoying yourself, but we might want to start wrapping things up soon."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh, got it. Should I go ahead and switch it off now?', 'intent': 'Ask_next_step'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Alright, so the next step would be to switch it off again, correct?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Understood. Ensure to return the mouse first.', 'intent': 'Inform_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': 'Certainly. Ensure that you return the mouse to its original position before proceeding.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it!', 'intent': 'Inform_understanding'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Sure!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""That's not the exact location I had in my mind, but I suppose it will do."", 'intent': 'Inform_location'}"
1,using_computer_2,"{'user': 'Human', 'text': ""That's not precisely the location I had envisioned, but I suppose it will do."", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Okay. So, just to clarify, this is the power button, correct?', 'intent': 'Ask_about_action'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'Okay. So, this button here is the power button, correct?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Understood.', 'intent': 'Yes-no_positive'}"
1,using_computer_2,"{'user': 'Human', 'text': 'Confirmed.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'And away it sails!', 'intent': 'Inform_get_started'}"
0,using_computer_2,"{'user': 'Alien', 'text': 'And away it goes!', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Sounds excellent! How about we move on to the bathroom next? I could use a hand organizing the towels in there.', 'intent': 'Inform_next_step'}"
0,using_computer_2,"{'user': 'Human', 'text': 'Awesome! How about we move on to the bathroom next? I could use a hand with organizing the towels in there.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds great!', 'intent': 'Inform_understanding'}"
0,using_computer_2,"{'user': 'Human', 'text': ""Sure! Next on the agenda, let's make a quick stop at the bathroom. I could use a hand organizing and putting away the towels in there."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sounds great!', 'intent': 'Inform_understanding'}"
0,wash_glass_0,"{'user': 'Human', 'text': 'Sure, let me show you my sink area. I think running the dishwasher for just one glass might be a bit excessive, so we can simply give it a quick rinse here.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Sure, okay.', 'intent': 'Inform_understanding'}"
1,wash_glass_0,"{'user': 'Alien', 'text': 'Sure, no problem.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""Sure, I'll start by getting the glass!"", 'intent': 'Inform_get_started'}"
0,wash_glass_0,"{'user': 'Alien', 'text': ""Sure, I'll start by fetching the glass!"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Sounds great. Just bring it back to this place, and you can wash it in the sink.', 'intent': 'Inform_next_step'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Great, that works. Just bring it over here and you can rinse it off in the sink.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Oh my, are you okay? Please try to avoid moving your back so forcefully like that.', 'intent': 'Ask_okay'}"
0,wash_glass_0,"{'user': 'Human', 'text': 'Goodness, are you okay? Please try to avoid moving your back so abruptly like that.', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': ""What are you trying to say? I'm not sensing anything..."", 'intent': 'Display_confusion'}"
0,wash_glass_0,"{'user': 'Alien', 'text': ""What are you trying to convey? I don't sense any emotions or sensations."", 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'Sure thing. Just return the glass over here so we can clean it.', 'intent': 'Inform_next_step'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Sure thing. Just make sure to bring the glass back here so we can clean it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay, so what's the next step?"", 'intent': 'Ask_next_step'}"
0,wash_glass_0,"{'user': 'Alien', 'text': ""What's the plan now?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Simply insert it into the basin and switch it on.', 'intent': 'Inform_next_step'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Simply put it in the sink and switch it on.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay, let's get started!"", 'intent': 'Inform_get_started'}"
0,wash_glass_0,"{'user': 'Alien', 'text': ""Okay, let's get started!"", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""I'm amazed at how you managed to glide it through the sink like that, excellent job! Now, simply give the knob a twist to start the water flow."", 'intent': 'Inform_next_step'}"
1,wash_glass_0,"{'user': 'Human', 'text': ""I'm really impressed by the way you smoothly maneuvered it through the sink like that! Now, go ahead and simply twist the knob to switch on the sink."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Ask_about_action'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'Is this what you mean?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Well done!', 'intent': 'Yes-no_positive'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Nice work!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'It appears to be thoroughly rinsed. Should I go ahead and switch it off at this point?', 'intent': 'Ask_next_step'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'It appears quite clean. Should I switch it off at this point?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Of course, please proceed.', 'intent': 'Yes-no_positive'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Certainly, feel free to proceed.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Perfect! Now simply return it to the dining table, just like you would with a plate.', 'intent': 'Inform_next_step'}"
0,wash_glass_0,"{'user': 'Human', 'text': 'Perfect! Now simply place it back on the dining table, just like you would with a plate.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure!', 'intent': 'Inform_understanding'}"
1,wash_glass_0,"{'user': 'Alien', 'text': 'Sure!', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Would this be a suitable spot to place it?', 'intent': 'Ask_about_location'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'Would this be a suitable location to place it?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Absolutely, that will be fine.', 'intent': 'Yes-no_positive'}"
1,wash_glass_0,"{'user': 'Human', 'text': 'Absolutely, that is acceptable.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Please make sure to handle it with care as it is made of glass.', 'intent': 'Inform_action'}"
0,wash_glass_0,"{'user': 'Human', 'text': 'Please remember to handle it with care; it is fragile glass, after all.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Just like this?', 'intent': 'Ask_about_action'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'Is this what you were looking for?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""...Okay. It appears that it didn't break."", 'intent': 'Yes-no_positive'}"
1,wash_glass_0,"{'user': 'Human', 'text': ""Of course. It appears that it's still intact."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sure, I\'d be happy to demonstrate the capabilities of the ""toaster oven"" you noticed in my office.', 'intent': 'Inform_next_step'}"
0,wash_glass_0,"{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Sure, I can definitely demonstrate the capabilities of the ""toaster oven"" you noticed in my workspace.', 'intent': 'Inform_next_step'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'Sure, would you like to watch some television?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': ""Let's make it happen!"", 'intent': 'Inform_get_started'}"
0,watch_tv_0,"{'user': 'Alien', 'text': ""Let's make it happen!"", 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Which destination would you like to visit?', 'intent': 'Ask_next_step'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Where do you think we should head to?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'We could head to the living room where my television is located.', 'intent': 'Inform_other'}"
1,watch_tv_0,"{'user': 'Human', 'text': ""Let's head to the living room where my television is located."", 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'Sure, could you please guide me on how to switch on the television?', 'intent': 'Ask_know_action'}"
0,watch_tv_0,"{'user': 'Human', 'text': 'Got it, are you aware of how to switch on the television?', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'I notice that there is a button', 'intent': 'Inform_understanding'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'I notice that there is a button available.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is it advisable for me to push the button?', 'intent': 'Ask_next_step'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Do you think I should push it?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Affirmative', 'intent': 'Inform_next_step'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Yes.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Are you aware of the button's whereabouts?"", 'intent': 'Ask_know_location'}"
0,watch_tv_0,"{'user': 'Human', 'text': ""Are you aware of the button's whereabouts?"", 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Is it this one over here?', 'intent': 'Inform_understanding'}"
0,watch_tv_0,"{'user': 'Alien', 'text': 'Is it this particular one here?', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Yep, that's the one."", 'intent': 'Inform_other'}"
1,watch_tv_0,"{'user': 'Human', 'text': ""Yes, that's the one."", 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'If you feel like catching a show on TV, you might want to give my couch a try for a better view.', 'intent': 'Inform_next_step'}"
